1.930724539469663796e+03 1.463655433550886897e+00 7.473476650210162830e+00 8.958415561644629634e+03
1.737376758496853881e+03 1.792415061234012841e+00 7.473897911359459911e+00 8.958444756342991241e+03
1.924694100879943107e+03 1.471895569684947169e+00 7.472370629371783757e+00 8.959172455997031648e+03
1.786964207749688285e+03 1.700873691428503642e+00 7.467297267093325530e+00 8.959218552732017997e+03
1.638688053979460165e+03 2.044129152181443310e+00 7.449993038053147387e+00 8.959218763341001250e+03
1.766403168586979518e+03 1.687713585241949366e+00 7.445808129235420125e+00 8.959222952914569760e+03
1.615092552336628387e+03 2.013742060833813241e+00 7.456794741338796939e+00 8.959225382900134719e+03
1.715798983292891080e+03 1.831375789087805739e+00 7.439012449877741240e+00 8.959409294927500014e+03
1.582947181061065749e+03 2.027073607432325009e+00 7.436873996960653876e+00 8.959474324492246524e+03
1.927586920694191349e+03 1.461605485233442803e+00 7.473690997692504112e+00 8.959518122644718460e+03
1.569567334814571495e+03 2.008806310261587846e+00 7.460263979248211719e+00 8.959902647406313918e+03
1.915634954457347249e+03 1.347326976159567868e+00 7.468261411360323621e+00 8.960343835756606495e+03
1.509893295907033007e+03 2.358223864415634807e+00 7.469146536746175791e+00 8.960720441988716630e+03
